date,country,location_type,sessions,users,pageviews,revenue,organic_traffic,paid_traffic,sessions_ma_7d,sessions_ma_30d
2024-01-19,Croatia,Primary Market,1486,1262,3626,45988.92679889999,716,770,1888.142857142857,1794.0333333333333
2024-01-19,England,Primary Market,817,611,1358,17141.277715866185,395,422,1535.4285714285713,1282.5333333333333
2024-01-19,Germany,Primary Market,4546,3662,8693,145784.70810966406,2301,2245,3014.5714285714284,3269.2
2024-01-19,Netherlands,Primary Market,1678,1465,3515,54471.893419682354,695,983,1734.2857142857142,1737.2
2024-01-19,North America,Expansion Market,1813,1415,4232,65672.0695671216,842,971,2077.5714285714284,1769.1
2024-01-20,Australia,Expansion Market,1625,1193,3931,32848.33097176969,877,748,1488.7142857142858,1534.4333333333334
2024-01-20,Croatia,Primary Market,2538,1985,5295,67123.50909678923,1230,1308,1960.0,1832.7666666666667
2024-01-20,England,Primary Market,1441,1202,3423,58225.59956183744,722,719,1457.5714285714287,1275.4
2024-01-20,Germany,Primary Market,3670,2772,7827,55931.242965223006,1801,1869,3200.4285714285716,3273.8
2024-01-20,Netherlands,Primary Market,2398,1937,4922,73943.51835415752,1298,1100,1902.5714285714287,1746.9666666666667
2024-01-20,North America,Expansion Market,2484,1993,5040,81733.88777997206,1299,1185,2111.285714285714,1783.9333333333334
2024-01-21,Australia,Expansion Market,1928,1697,5263,38291.80515032291,986,942,1463.142857142857,1545.7333333333333
2024-01-21,Croatia,Primary Market,2769,2149,6869,72488.70011910058,1492,1277,1960.0,1879.0333333333333
2024-01-21,England,Primary Market,1175,928,2235,37601.53407738597,652,523,1364.5714285714287,1280.7333333333333
2024-01-21,Germany,Primary Market,3949,3345,8761,61261.437553349446,2004,1945,3244.8571428571427,3323.0333333333333
2024-01-21,Netherlands,Primary Market,2537,2051,5230,83443.57918181679,1129,1408,1884.0,1777.6
2024-01-21,North America,Expansion Market,3388,2692,8285,99217.46335745016,1686,1702,2141.0,1847.2666666666667
2024-01-22,Australia,Expansion Market,1172,895,2566,46891.58946964371,631,541,1426.857142857143,1540.3
2024-01-22,Croatia,Primary Market,1144,851,2218,31915.427542476846,567,577,1894.857142857143,1834.4
2024-01-22,England,Primary Market,751,584,1479,25765.112142876227,384,367,1199.7142857142858,1280.6666666666667
2024-01-22,Germany,Primary Market,2570,2073,5677,103341.0622696654,1327,1243,3325.1428571428573,3271.8333333333335
2024-01-22,Netherlands,Primary Market,2116,1609,4986,55572.13405491892,999,1117,1964.142857142857,1789.3333333333333
2024-01-22,North America,Expansion Market,2054,1554,4734,57559.81135369904,1125,929,2233.0,1806.5666666666666
2024-01-23,Australia,Expansion Market,1203,878,2688,45065.709291286825,611,592,1342.142857142857,1502.2333333333333
2024-01-23,Croatia,Primary Market,1986,1565,3510,73322.04727556193,1088,898,1940.5714285714287,1834.8333333333333
2024-01-23,England,Primary Market,747,606,1179,23690.727760462174,415,332,1038.4285714285713,1263.2
2024-01-23,Germany,Primary Market,2384,1921,5193,70662.9629913826,1233,1151,3319.0,3196.6
2024-01-23,Netherlands,Primary Market,2379,1983,4340,43891.75367564039,1099,1280,2089.4285714285716,1791.2666666666667
2024-01-23,North America,Expansion Market,1278,1016,2913,56505.88631133528,670,608,2179.285714285714,1767.9
2024-01-24,Australia,Expansion Market,1078,837,3017,35601.09003584072,506,572,1353.2857142857142,1520.5333333333333
2024-01-24,Croatia,Primary Market,2210,1781,5389,65434.63596978876,1092,1118,2030.0,1847.4333333333334
2024-01-24,England,Primary Market,1083,946,2096,42718.84157262524,524,559,1083.4285714285713,1267.9333333333334
2024-01-24,Germany,Primary Market,2376,1964,5521,81209.388855162,1173,1203,3298.0,3191.4
2024-01-24,Netherlands,Primary Market,1173,958,2872,32482.860841974492,578,595,1991.857142857143,1767.4666666666667
2024-01-24,North America,Expansion Market,1777,1377,3992,35886.489639242034,808,969,2227.285714285714,1801.8666666666666
2024-01-25,Australia,Expansion Market,1120,895,2407,32164.74813281284,608,512,1296.857142857143,1542.8666666666666
2024-01-25,Croatia,Primary Market,805,665,1864,23449.089954901567,421,384,1848.2857142857142,1831.7666666666667
2024-01-25,England,Primary Market,168,134,404,3736.1820676643874,79,89,883.1428571428571,1246.9666666666667
2024-01-25,Germany,Primary Market,3218,2642,6939,94984.28135475377,1642,1576,3244.714285714286,3178.8333333333335
2024-01-25,Netherlands,Primary Market,2016,1522,4751,78222.56542633429,1147,869,2042.4285714285713,1795.4666666666667
2024-01-25,North America,Expansion Market,1888,1435,4282,64365.792513688735,935,953,2097.4285714285716,1811.8333333333333
2024-01-26,Australia,Expansion Market,1836,1376,2950,54313.894094912874,945,891,1423.142857142857,1560.1
2024-01-26,Croatia,Primary Market,1448,1231,2966,54546.59805520883,740,708,1842.857142857143,1824.4
2024-01-26,England,Primary Market,1634,1311,3904,49917.21829293503,861,773,999.8571428571429,1245.6333333333334
2024-01-26,Germany,Primary Market,1881,1579,4271,43338.846435767686,942,939,2864.0,3124.8333333333335
2024-01-26,Netherlands,Primary Market,427,328,1062,13925.54636274278,210,217,1863.7142857142858,1751.0666666666666
2024-01-26,North America,Expansion Market,1993,1539,4074,86675.16751502012,1011,982,2123.1428571428573,1847.6666666666667
2024-01-27,Australia,Expansion Market,1763,1491,4581,70665.4215295743,893,870,1442.857142857143,1560.3333333333333
2024-01-27,Croatia,Primary Market,1720,1396,3802,21395.223156144,749,971,1726.0,1820.9333333333334
2024-01-27,England,Primary Market,1257,1095,3023,32694.800596030305,656,601,973.5714285714286,1240.5666666666666
2024-01-27,Germany,Primary Market,4705,3867,11228,146477.58589488998,2436,2269,3011.8571428571427,3201.3
2024-01-27,Netherlands,Primary Market,1480,1121,4032,63312.79341694673,685,795,1732.5714285714287,1753.7666666666667
2024-01-27,North America,Expansion Market,1590,1373,3416,50292.86960930457,875,715,1995.4285714285713,1847.7666666666667
2024-01-28,Australia,Expansion Market,2099,1708,5079,71346.67229840434,1011,1088,1467.2857142857142,1575.1
2024-01-28,Croatia,Primary Market,3251,2646,8723,77208.79612175135,1661,1590,1794.857142857143,1883.2666666666667
2024-01-28,England,Primary Market,2028,1633,4190,40172.40424646503,1109,919,1095.4285714285713,1278.6
2024-01-28,Germany,Primary Market,5883,4791,11715,206677.93050408244,2960,2923,3288.1428571428573,3325.3333333333335
2024-01-28,Netherlands,Primary Market,1840,1570,3494,71887.09143766029,905,935,1633.0,1766.5333333333333
2024-01-28,North America,Expansion Market,1845,1373,5294,58139.723281866,941,904,1775.0,1858.7
2024-01-29,Australia,Expansion Market,1325,1046,2801,49074.24565560723,690,635,1489.142857142857,1579.9
2024-01-29,Croatia,Primary Market,1156,861,2769,23822.522745157028,597,559,1796.5714285714287,1863.4
2024-01-29,England,Primary Market,1144,891,2481,47346.872012228996,597,547,1151.5714285714287,1262.3
2024-01-29,Germany,Primary Market,2956,2341,6076,66889.28189060712,1514,1442,3343.285714285714,3284.266666666667
2024-01-29,Netherlands,Primary Market,1755,1449,3934,57711.437353592744,831,924,1581.4285714285713,1737.6666666666667
2024-01-29,North America,Expansion Market,1408,1183,3023,32454.356383762406,607,801,1682.7142857142858,1846.3333333333333
2024-01-30,Australia,Expansion Market,1143,937,2377,26914.842809895323,588,555,1480.5714285714287,1535.4333333333334
2024-01-30,Croatia,Primary Market,1632,1262,4372,59739.31358944256,794,838,1746.0,1843.3333333333333
2024-01-30,England,Primary Market,372,309,920,6260.1310023759415,194,178,1098.0,1229.1
2024-01-30,Germany,Primary Market,3746,3023,7997,118599.19687780141,1950,1796,3537.8571428571427,3266.4
2024-01-30,Netherlands,Primary Market,2330,1853,4008,67334.79985454383,1178,1152,1574.4285714285713,1732.9
2024-01-30,North America,Expansion Market,1637,1339,3668,35576.582025010845,836,801,1734.0,1810.8
2024-01-31,Australia,Expansion Market,1441,1191,3306,37397.328294764564,693,748,1532.4285714285713,1546.0333333333333
2024-01-31,Croatia,Primary Market,1032,839,2005,21910.761175822503,532,500,1577.7142857142858,1851.8
2024-01-31,England,Primary Market,804,663,1274,11541.479885117544,424,380,1058.142857142857,1233.1
2024-01-31,Germany,Primary Market,3114,2354,8020,116365.22630898235,1434,1680,3643.285714285714,3302.3333333333335
2024-01-31,Netherlands,Primary Market,2081,1621,4370,50043.48230522206,1071,1010,1704.142857142857,1745.6666666666667
2024-01-31,North America,Expansion Market,1101,844,2587,32786.8915670711,553,548,1637.4285714285713,1798.5666666666666
2024-02-01,Australia,Expansion Market,856,737,1969,35594.285631791194,423,433,1494.7142857142858,1540.5666666666666
2024-02-01,Croatia,Primary Market,1374,1125,3978,50932.69940500871,694,680,1659.0,1853.4
2024-02-01,England,Primary Market,1540,1225,3041,40948.53775715232,817,723,1254.142857142857,1250.1666666666667
2024-02-01,Germany,Primary Market,3274,2793,6368,81602.04945740403,1738,1536,3651.285714285714,3318.866666666667
2024-02-01,Netherlands,Primary Market,3124,2543,7900,64835.59108092946,1597,1527,1862.4285714285713,1824.7
2024-02-01,North America,Expansion Market,2164,1655,4262,74517.30668837256,1125,1039,1676.857142857143,1855.9666666666667
2024-02-02,Australia,Expansion Market,1600,1199,3233,50678.46136442437,885,715,1461.0,1548.7
2024-02-02,Croatia,Primary Market,1816,1397,4254,25950.85118515529,945,871,1711.5714285714287,1883.7333333333333
2024-02-02,England,Primary Market,1241,1082,3097,38988.82352177962,576,665,1198.0,1254.7
2024-02-02,Germany,Primary Market,2536,1925,5614,77657.26363731788,1329,1207,3744.8571428571427,3313.1
2024-02-02,Netherlands,Primary Market,1860,1410,4091,66980.3822936613,944,916,2067.1428571428573,1836.2
2024-02-02,North America,Expansion Market,1098,866,2736,36100.51817286845,512,586,1549.0,1820.6666666666667
2024-02-03,Australia,Expansion Market,1663,1381,3160,43074.23558499741,852,811,1446.7142857142858,1552.6
2024-02-03,Croatia,Primary Market,3286,2639,7623,86843.65793982524,1752,1534,1935.2857142857142,1923.5666666666666
2024-02-03,England,Primary Market,904,668,1986,34185.61922500002,476,428,1147.5714285714287,1248.2
2024-02-03,Germany,Primary Market,3624,2911,8077,144368.42103919163,1885,1739,3590.4285714285716,3335.266666666667
2024-02-03,Netherlands,Primary Market,2532,2084,7213,82166.49751076549,1286,1246,2217.4285714285716,1863.3666666666666
2024-02-03,North America,Expansion Market,2363,1834,5416,89322.2604677057,1275,1088,1659.4285714285713,1822.1
2024-02-04,Australia,Expansion Market,1160,966,2013,36987.36835805135,561,599,1312.5714285714287,1526.8666666666666
2024-02-04,Croatia,Primary Market,3178,2541,6551,143978.88418828277,1677,1501,1924.857142857143,1952.0333333333333
2024-02-04,England,Primary Market,1876,1510,4375,38742.619092062596,1082,794,1125.857142857143,1290.5666666666666
2024-02-04,Germany,Primary Market,2955,2271,5721,110070.48200860512,1399,1556,3172.1428571428573,3318.633333333333
2024-02-04,Netherlands,Primary Market,2017,1608,4352,65625.77873902478,1085,932,2242.714285714286,1870.6
2024-02-04,North America,Expansion Market,2614,2197,5714,74066.25420475884,1415,1199,1769.2857142857142,1885.4333333333334
2024-02-05,Australia,Expansion Market,1161,950,2290,47175.3703606535,563,598,1289.142857142857,1478.0333333333333
2024-02-05,Croatia,Primary Market,1579,1216,4168,49400.90450950661,872,707,1985.2857142857142,1896.1
2024-02-05,England,Primary Market,627,464,1169,18497.21582312488,359,268,1052.0,1243.6333333333334
2024-02-05,Germany,Primary Market,1937,1493,4140,81259.49116659284,978,959,3026.5714285714284,3195.6
2024-02-05,Netherlands,Primary Market,2500,1853,4999,96948.5611344286,1276,1224,2349.1428571428573,1857.8666666666666
2024-02-05,North America,Expansion Market,1200,995,2861,25405.32901118624,648,552,1739.5714285714287,1860.4
2024-02-06,Australia,Expansion Market,1907,1452,4721,37715.10649288983,1019,888,1398.2857142857142,1480.4666666666667
2024-02-06,Croatia,Primary Market,2649,2060,7478,92468.05391185431,1483,1166,2130.5714285714284,1904.2
2024-02-06,England,Primary Market,868,711,2088,34627.45807389518,403,465,1122.857142857143,1216.2666666666667
2024-02-06,Germany,Primary Market,3404,2725,6932,115158.14505284869,1618,1786,2977.714285714286,3152.8
2024-02-06,Netherlands,Primary Market,2272,1776,4841,53139.142627930094,1219,1053,2340.8571428571427,1836.7333333333333
2024-02-06,North America,Expansion Market,1643,1317,3902,46911.41811892951,756,887,1740.4285714285713,1900.6
2024-02-07,Australia,Expansion Market,1529,1086,3887,45123.991142226245,820,709,1410.857142857143,1481.9
2024-02-07,Croatia,Primary Market,1647,1310,4219,42492.00536544663,894,753,2218.4285714285716,1924.3666666666666
2024-02-07,England,Primary Market,1394,1222,2392,69538.6952099977,688,706,1207.142857142857,1218.6
2024-02-07,Germany,Primary Market,2357,1862,4296,50894.70517719508,1173,1184,2869.5714285714284,3105.233333333333
2024-02-07,Netherlands,Primary Market,1321,1039,3396,45638.08951443722,732,589,2232.285714285714,1847.0666666666666
2024-02-07,North America,Expansion Market,1849,1512,4370,52356.724725528264,930,919,1847.2857142857142,1918.6333333333334
2024-02-08,Australia,Expansion Market,1350,1040,3133,45821.736433876045,698,652,1481.4285714285713,1487.2666666666667
2024-02-08,Croatia,Primary Market,696,583,1446,19678.916207739876,358,338,2121.5714285714284,1862.4333333333334
2024-02-08,England,Primary Market,1671,1286,3848,53841.80542864248,859,812,1225.857142857143,1234.3333333333333
2024-02-08,Germany,Primary Market,2321,1818,5483,74500.45676678824,1089,1232,2733.4285714285716,3114.5666666666666
2024-02-08,Netherlands,Primary Market,1790,1385,4289,68218.20927163374,828,962,2041.7142857142858,1863.5
2024-02-08,North America,Expansion Market,1686,1336,3240,36493.04751873547,774,912,1779.0,1916.4333333333334
2024-02-09,Australia,Expansion Market,1137,950,2814,38007.82585853909,500,637,1415.2857142857142,1472.5333333333333
2024-02-09,Croatia,Primary Market,1759,1476,3211,63940.59341825031,926,833,2113.4285714285716,1859.9
2024-02-09,England,Primary Market,1315,1100,3266,53694.769802968935,723,592,1236.4285714285713,1246.2666666666667
2024-02-09,Germany,Primary Market,2470,1971,5442,79355.71459286053,1115,1355,2724.0,3111.4
2024-02-09,Netherlands,Primary Market,1824,1426,4002,56865.85902474225,874,950,2036.5714285714287,1870.4333333333334
2024-02-09,North America,Expansion Market,1723,1264,3162,64631.45828753255,807,916,1868.2857142857142,1896.1333333333334
2024-02-10,Australia,Expansion Market,2949,2269,5891,81100.80585860377,1475,1474,1599.0,1508.9666666666667
2024-02-10,Croatia,Primary Market,1369,1067,2427,26679.060199128813,677,692,1839.5714285714287,1859.7666666666667
2024-02-10,England,Primary Market,1156,815,2201,48355.83104687973,467,689,1272.4285714285713,1234.4
2024-02-10,Germany,Primary Market,3816,3234,8708,123087.86623322405,1887,1929,2751.4285714285716,3106.1
2024-02-10,Netherlands,Primary Market,2377,1771,5465,60361.96552191056,1226,1151,2014.4285714285713,1918.5666666666666
2024-02-10,North America,Expansion Market,1746,1463,3710,53204.871049957386,845,901,1780.142857142857,1903.8
2024-02-11,Australia,Expansion Market,1044,838,2175,30552.77707189456,519,525,1582.4285714285713,1503.5666666666666
2024-02-11,Croatia,Primary Market,2576,2156,5954,43638.78698248313,1367,1209,1753.5714285714287,1894.5666666666666
2024-02-11,England,Primary Market,464,362,1304,7563.506589300511,195,269,1070.7142857142858,1213.6
2024-02-11,Germany,Primary Market,2409,2002,5537,59196.62464858142,1189,1220,2673.4285714285716,3088.5666666666666
2024-02-11,Netherlands,Primary Market,2249,1803,5129,46485.01384137247,1192,1057,2047.5714285714287,1951.2666666666667
2024-02-11,North America,Expansion Market,3231,2622,6955,99414.41422276587,1661,1570,1868.2857142857142,1943.4333333333334
2024-02-12,Australia,Expansion Market,1455,1107,3664,33916.01594403845,766,689,1624.4285714285713,1478.0
2024-02-12,Croatia,Primary Market,2158,1741,4719,77955.15078327156,946,1212,1836.2857142857142,1898.6666666666667
2024-02-12,England,Primary Market,1212,962,2805,31748.996172942665,649,563,1154.2857142857142,1187.8
2024-02-12,Germany,Primary Market,2694,2228,5527,114294.48509880662,1188,1506,2781.5714285714284,3099.4
2024-02-12,Netherlands,Primary Market,1967,1507,3998,45516.93142436807,879,1088,1971.4285714285713,1976.1666666666667
2024-02-12,North America,Expansion Market,1274,949,3105,48219.28281831887,561,713,1878.857142857143,1910.9666666666667
2024-02-13,Australia,Expansion Market,1350,1068,3267,49336.04598499666,592,758,1544.857142857143,1452.7666666666667
2024-02-13,Croatia,Primary Market,1531,1159,3186,27048.52788739196,856,675,1676.5714285714287,1857.4
2024-02-13,England,Primary Market,1105,936,2675,33745.20615482639,476,629,1188.142857142857,1163.7666666666667
2024-02-13,Germany,Primary Market,2552,1932,6105,81522.89600138861,1416,1136,2659.8571428571427,3063.2
2024-02-13,Netherlands,Primary Market,3022,2464,5564,77832.93901319656,1537,1485,2078.5714285714284,1988.0
